date,datetime,cash_type,money,coffee_name,year,month,day,hour,price_band,city
16-02-2025,44:32.8,card,13.3,Americano with Milk,2025,February,16,17,Low,Hyderabad
17-02-2025,50:04.5,card,69.61,Cappuccino,2025,February,17,6,Medium,Pune
17-02-2025,53:13.8,card,61.46,Americano,2025,February,17,8,Medium,Hyderabad
17-02-2025,00:55.1,card,74.99,Americano,2025,February,17,9,Medium,Ahmedabad
17-02-2025,28:06.6,card,69.41,Americano with Milk,2025,February,17,9,Medium,Hyderabad
17-02-2025,56:59.2,card,25.01,Hot Chocolate,2025,February,17,9,Low,Mumbai
17-02-2025,20:12.1,card,120.15,Americano with Milk,2025,February,17,10,High,Hyderabad
17-02-2025,44:48.0,card,185.86,Americano,2025,February,17,10,Premium,Chennai
17-02-2025,53:58.6,card,155.62,Americano with Milk,2025,February,17,11,Premium,Kolkata
17-02-2025,55:02.2,card,171.49,Espresso,2025,February,17,11,Premium,Bangalore
17-02-2025,48:58.3,card,29.48,Cappuccino,2025,February,17,12,Low,Hyderabad
17-02-2025,23:01.9,card,238.36,Latte,2025,February,17,14,Premium,Delhi
17-02-2025,05:41.7,card,211.24,Americano with Milk,2025,February,17,15,Premium,Kolkata
17-02-2025,33:19.6,card,203.22,Latte,2025,February,17,15,Premium,Kolkata
17-02-2025,19:06.4,card,207.52,Espresso,2025,February,17,16,Premium,Hyderabad
17-02-2025,22:42.0,card,233.85,Americano,2025,February,17,16,Premium,Kolkata
17-02-2025,31:14.1,card,140.62,Americano with Milk,2025,February,17,17,High,Pune
17-02-2025,23:52.6,card,58.07,Americano,2025,February,17,18,Medium,Hyderabad
17-02-2025,13:51.8,card,158.03,Americano,2025,February,17,19,Premium,Mumbai
17-02-2025,15:00.9,card,188.29,Americano,2025,February,17,19,Premium,Ahmedabad
17-02-2025,18:17.5,card,187.1,Latte,2025,February,17,20,Premium,Chennai
18-02-2025,53:08.7,card,135.15,Americano,2025,February,18,8,High,Jaipur
18-02-2025,54:14.5,card,26.43,Americano,2025,February,18,8,Low,Kochi
18-02-2025,07:35.3,card,99.07,Americano,2025,February,18,11,Medium,Kolkata
18-02-2025,30:06.2,card,230.98,Americano,2025,February,18,11,Premium,Mumbai
18-02-2025,38:23.5,card,150.27,Americano with Milk,2025,February,18,11,Premium,Bangalore
18-02-2025,15:26.6,card,139.2,Americano with Milk,2025,February,18,12,High,Bangalore
18-02-2025,04:27.2,card,74.52,Cocoa,2025,February,18,13,Medium,Kochi
18-02-2025,25:45.1,card,98.43,Americano,2025,February,18,13,Medium,Chennai
18-02-2025,27:05.3,card,224.88,Americano with Milk,2025,February,18,13,Premium,Kolkata
18-02-2025,05:28.0,card,169.95,Hot Chocolate,2025,February,18,17,Premium,Pune
18-02-2025,08:19.3,card,198.97,Americano with Milk,2025,February,18,17,Premium,Kochi
18-02-2025,09:17.3,card,119.04,Espresso,2025,February,18,17,High,Chennai
18-02-2025,10:22.9,card,161.26,Cocoa,2025,February,18,17,Premium,Kolkata
18-02-2025,11:35.7,card,69.61,Cocoa,2025,February,18,17,Medium,Mumbai
18-02-2025,36:27.3,card,179.31,Cocoa,2025,February,18,19,Premium,Ahmedabad
18-02-2025,06:56.2,card,112.62,Cocoa,2025,February,18,20,High,Pune
18-02-2025,58:12.6,card,116.21,Hot Chocolate,2025,February,18,20,High,Jaipur
18-02-2025,01:59.6,card,165.84,Americano with Milk,2025,February,18,21,Premium,Bangalore
19-02-2025,08:53.0,card,234.71,Cappuccino,2025,February,19,8,Premium,Delhi
19-02-2025,09:54.1,card,25.36,Americano,2025,February,19,8,Low,Mumbai
19-02-2025,47:32.8,card,207.94,Americano,2025,February,19,8,Premium,Bangalore
19-02-2025,24:32.0,card,80.17,Cappuccino,2025,February,19,9,Medium,Hyderabad
19-02-2025,09:51.0,card,116.54,Americano,2025,February,19,10,High,Delhi
19-02-2025,19:01.3,card,15.26,Hot Chocolate,2025,February,19,10,Low,Bangalore
19-02-2025,40:51.6,card,82.25,Americano with Milk,2025,February,19,10,Medium,Chennai
19-02-2025,45:06.1,card,130.63,Americano,2025,February,19,12,High,Pune
19-02-2025,46:04.0,card,23.48,Cocoa,2025,February,19,12,Low,Bangalore
19-02-2025,06:54.4,card,127.86,Americano,2025,February,19,13,High,Jaipur
19-02-2025,50:42.8,card,232.51,Cappuccino,2025,February,19,15,Premium,Ahmedabad
19-02-2025,04:00.3,card,35.29,Americano,2025,February,19,17,Low,Chennai
19-02-2025,34:49.1,card,193.47,Cappuccino,2025,February,19,17,Premium,Mumbai
19-02-2025,57:52.0,card,108.32,Americano with Milk,2025,February,19,17,High,Mumbai
19-02-2025,35:38.8,card,167.24,Cappuccino,2025,February,19,18,Premium,Mumbai
19-02-2025,01:33.1,card,72.46,Latte,2025,February,19,19,Medium,Mumbai
19-02-2025,11:50.0,card,48.28,Cocoa,2025,February,19,19,Low,Ahmedabad
19-02-2025,12:42.8,card,48.51,Hot Chocolate,2025,February,19,19,Low,Bangalore
19-02-2025,26:23.0,card,26.92,Latte,2025,February,19,19,Low,Kolkata
19-02-2025,05:28.4,card,54.56,Cocoa,2025,February,19,20,Medium,Bangalore
20-02-2025,56:24.6,card,169.41,Cappuccino,2025,February,20,7,Premium,Hyderabad
20-02-2025,17:53.3,card,221.61,Americano,2025,February,20,9,Premium,Pune
20-02-2025,16:40.4,card,205.39,Cappuccino,2025,February,20,10,Premium,Delhi
20-02-2025,17:38.7,card,174.43,Americano,2025,February,20,10,Premium,Kolkata
20-02-2025,20:24.9,card,36.5,Americano,2025,February,20,10,Low,Kolkata
20-02-2025,24:23.5,card,79.4,Americano,2025,February,20,10,Medium,Bangalore
20-02-2025,02:19.8,card,84.35,Americano with Milk,2025,February,20,13,Medium,Kolkata
20-02-2025,20:33.1,card,69.99,Latte,2025,February,20,14,Medium,Kochi
20-02-2025,37:59.8,card,133.6,Americano,2025,February,20,14,High,Kochi
20-02-2025,38:49.3,card,138.53,Americano,2025,February,20,14,High,Hyderabad
20-02-2025,19:45.6,card,95.65,Espresso,2025,February,20,15,Medium,Delhi
20-02-2025,05:49.5,card,94.91,Cappuccino,2025,February,20,16,Medium,Jaipur
20-02-2025,59:06.6,card,208.85,Cappuccino,2025,February,20,16,Premium,Ahmedabad
20-02-2025,00:36.9,card,199.43,Hot Chocolate,2025,February,20,17,Premium,Bangalore
20-02-2025,07:28.0,card,83.87,Americano,2025,February,20,17,Medium,Ahmedabad
20-02-2025,57:34.6,card,229.31,Americano,2025,February,20,18,Premium,Jaipur
20-02-2025,01:51.3,card,238.68,Hot Chocolate,2025,February,20,19,Premium,Bangalore
20-02-2025,07:25.6,card,88.42,Cocoa,2025,February,20,19,Medium,Bangalore
20-02-2025,07:03.6,card,95.06,Latte,2025,February,20,20,Medium,Delhi
21-02-2025,59:08.4,card,131.35,Americano,2025,February,21,6,High,Ahmedabad
21-02-2025,41:29.6,card,235.87,Latte,2025,February,21,9,Premium,Kochi
21-02-2025,49:20.9,card,220.32,Cappuccino,2025,February,21,9,Premium,Mumbai
21-02-2025,51:12.6,card,34.62,Espresso,2025,February,21,9,Low,Ahmedabad
21-02-2025,18:11.0,card,104.26,Americano,2025,February,21,10,High,Pune
21-02-2025,10:07.5,card,142.81,Americano with Milk,2025,February,21,11,High,Pune
21-02-2025,04:49.2,card,130.75,Americano,2025,February,21,12,High,Bangalore
21-02-2025,07:42.8,card,56.53,Americano,2025,February,21,12,Medium,Mumbai
21-02-2025,56:18.0,card,216.12,Americano,2025,February,21,12,Premium,Chennai
21-02-2025,57:02.9,card,172.47,Americano,2025,February,21,12,Premium,Jaipur
21-02-2025,06:42.9,card,211.1,Americano,2025,February,21,13,Premium,Hyderabad
21-02-2025,17:54.8,card,216.1,Americano,2025,February,21,14,Premium,Mumbai
21-02-2025,18:31.3,card,189.61,Cappuccino,2025,February,21,15,Premium,Hyderabad
21-02-2025,45:54.2,card,115.41,Americano,2025,February,21,15,High,Ahmedabad
21-02-2025,46:48.3,card,156.53,Americano,2025,February,21,15,Premium,Ahmedabad
21-02-2025,52:48.0,card,48.49,Americano,2025,February,21,15,Low,Hyderabad
21-02-2025,10:06.1,card,171.67,Cocoa,2025,February,21,16,Premium,Jaipur
21-02-2025,46:58.7,card,53.02,Latte,2025,February,21,16,Medium,Mumbai
21-02-2025,48:58.5,card,176.55,Hot Chocolate,2025,February,21,16,Premium,Chennai
21-02-2025,50:13.4,card,65.1,Latte,2025,February,21,16,Medium,Bangalore
21-02-2025,08:18.8,card,38.21,Cocoa,2025,February,21,19,Low,Delhi
21-02-2025,09:09.6,card,49.67,Cocoa,2025,February,21,19,Low,Ahmedabad
21-02-2025,59:24.1,card,10.48,Cappuccino,2025,February,21,19,Low,Pune
22-02-2025,52:18.7,card,182.5,Hot Chocolate,2025,February,22,10,Premium,Jaipur
22-02-2025,28:30.5,card,185.78,Americano,2025,February,22,11,Premium,Delhi
22-02-2025,41:12.8,card,133.58,Americano,2025,February,22,11,High,Chennai
22-02-2025,59:41.9,card,48.73,Espresso,2025,February,22,12,Low,Kolkata
22-02-2025,03:03.3,card,30.05,Americano with Milk,2025,February,22,15,Low,Bangalore
23-02-2025,33:11.5,card,14.59,Americano with Milk,2025,February,23,10,Low,Ahmedabad
23-02-2025,52:26.4,card,49.78,Americano with Milk,2025,February,23,12,Low,Bangalore
23-02-2025,54:06.2,card,223.81,Americano with Milk,2025,February,23,12,Premium,Delhi
23-02-2025,50:21.6,card,67.97,Cappuccino,2025,February,23,13,Medium,Bangalore
23-02-2025,02:03.4,card,95.03,Cocoa,2025,February,23,14,Medium,Kolkata
23-02-2025,27:44.9,card,35.28,Americano,2025,February,23,17,Low,Delhi
24-02-2025,14:53.6,card,63.37,Americano with Milk,2025,February,24,9,Medium,Ahmedabad
24-02-2025,45:10.7,card,134.61,Latte,2025,February,24,9,High,Mumbai
24-02-2025,02:48.5,card,155.86,Americano,2025,February,24,10,Premium,Pune
24-02-2025,09:12.5,card,68.88,Americano with Milk,2025,February,24,10,Medium,Delhi
24-02-2025,10:21.7,card,23.86,Americano with Milk,2025,February,24,10,Low,Kochi
24-02-2025,47:47.7,card,103.85,Cocoa,2025,February,24,10,High,Kolkata
24-02-2025,58:41.3,card,66.21,Latte,2025,February,24,12,Medium,Delhi
24-02-2025,00:01.3,card,62.69,Cocoa,2025,February,24,13,Medium,Delhi
24-02-2025,40:01.8,card,240.37,Americano with Milk,2025,February,24,15,Premium,Kochi
24-02-2025,00:06.3,card,157.91,Cocoa,2025,February,24,16,Premium,Ahmedabad
24-02-2025,10:24.0,card,143.65,Cappuccino,2025,February,24,16,High,Delhi
24-02-2025,28:52.1,card,109.79,Latte,2025,February,24,16,High,Pune
24-02-2025,59:38.5,card,112.95,Americano,2025,February,24,16,High,Bangalore
24-02-2025,00:44.9,card,139.82,Americano,2025,February,24,17,High,Ahmedabad
24-02-2025,37:38.9,card,177.14,Americano with Milk,2025,February,24,17,Premium,Pune
24-02-2025,07:01.7,card,178.52,Americano with Milk,2025,February,24,18,Premium,Ahmedabad
24-02-2025,21:57.2,card,51.21,Latte,2025,February,24,18,Medium,Pune
24-02-2025,04:34.4,card,130.03,Americano with Milk,2025,February,24,19,High,Kolkata
24-02-2025,24:10.8,card,108.87,Hot Chocolate,2025,February,24,19,High,Pune
24-02-2025,24:54.4,card,218.93,Latte,2025,February,24,19,Premium,Hyderabad
24-02-2025,26:14.8,card,161.54,Cocoa,2025,February,24,19,Premium,Pune
24-02-2025,14:51.3,card,137.8,Cocoa,2025,February,24,20,High,Mumbai
25-02-2025,00:39.3,card,37.69,Americano with Milk,2025,February,25,8,Low,Mumbai
25-02-2025,49:21.1,card,155.35,Americano,2025,February,25,8,Premium,Jaipur
25-02-2025,50:14.3,card,38.13,Americano with Milk,2025,February,25,8,Low,Hyderabad
25-02-2025,02:44.9,card,90.93,Espresso,2025,February,25,10,Medium,Hyderabad
25-02-2025,03:33.8,card,44.28,Americano,2025,February,25,11,Low,Bangalore
25-02-2025,04:26.9,card,176.1,Americano,2025,February,25,11,Premium,Hyderabad
25-02-2025,20:41.5,card,59.5,Cappuccino,2025,February,25,12,Medium,Bangalore
25-02-2025,14:18.5,card,104.05,Cappuccino,2025,February,25,14,High,Jaipur
25-02-2025,49:37.4,card,224.96,Americano,2025,February,25,16,Premium,Jaipur
25-02-2025,50:35.8,card,59.04,Americano,2025,February,25,16,Medium,Kolkata
25-02-2025,19:09.1,card,131.87,Cocoa,2025,February,25,18,High,Mumbai
25-02-2025,32:40.4,card,110.63,Cappuccino,2025,February,25,19,High,Pune
26-02-2025,57:37.2,card,14.35,Americano,2025,February,26,8,Low,Pune
26-02-2025,11:27.1,card,200.26,Americano with Milk,2025,February,26,10,Premium,Kochi
26-02-2025,12:25.5,card,26.57,Americano with Milk,2025,February,26,10,Low,Kochi
26-02-2025,16:57.1,card,123.82,Hot Chocolate,2025,February,26,10,High,Chennai
26-02-2025,13:26.9,card,144.56,Cocoa,2025,February,26,13,High,Ahmedabad
26-02-2025,31:23.6,card,160.82,Latte,2025,February,26,13,Premium,Kolkata
26-02-2025,01:58.6,card,175.27,Americano,2025,February,26,15,Premium,Chennai
26-02-2025,14:48.0,card,70.79,Americano,2025,February,26,15,Medium,Chennai
26-02-2025,17:24.5,card,12.39,Cortado,2025,February,26,15,Low,Delhi
26-02-2025,20:02.8,card,183.63,Hot Chocolate,2025,February,26,15,Premium,Delhi
26-02-2025,20:48.8,card,138.56,Americano,2025,February,26,15,High,Chennai
26-02-2025,28:45.3,card,210.67,Americano,2025,February,26,15,Premium,Hyderabad
26-02-2025,20:46.8,card,207.13,Latte,2025,February,26,16,Premium,Ahmedabad
26-02-2025,55:13.6,card,212.4,Hot Chocolate,2025,February,26,16,Premium,Kolkata
26-02-2025,55:59.6,card,126.42,Latte,2025,February,26,16,High,Chennai
26-02-2025,22:44.6,card,90.07,Americano with Milk,2025,February,26,17,Medium,Pune
26-02-2025,11:24.1,card,199.97,Latte,2025,February,26,18,Premium,Ahmedabad
26-02-2025,13:50.4,card,118.31,Cappuccino,2025,February,26,18,High,Delhi
27-02-2025,19:00.3,card,54.03,Cappuccino,2025,February,27,7,Medium,Pune
27-02-2025,21:00.6,card,215.19,Cappuccino,2025,February,27,7,Premium,Delhi
27-02-2025,52:29.2,card,221.81,Espresso,2025,February,27,10,Premium,Delhi
27-02-2025,08:16.9,card,121.91,Cocoa,2025,February,27,11,High,Ahmedabad
27-02-2025,48:15.9,card,28.17,Cocoa,2025,February,27,12,Low,Delhi
27-02-2025,29:48.4,card,103.08,Americano with Milk,2025,February,27,13,High,Jaipur
27-02-2025,23:16.5,card,202.85,Americano,2025,February,27,14,Premium,Mumbai
27-02-2025,43:19.3,card,226.43,Latte,2025,February,27,14,Premium,Jaipur
27-02-2025,47:50.7,card,58.83,Americano,2025,February,27,15,Medium,Mumbai
27-02-2025,28:28.1,card,26.07,Americano,2025,February,27,16,Low,Kochi
27-02-2025,12:56.0,card,220.56,Americano,2025,February,27,17,Premium,Kochi
27-02-2025,23:10.0,card,103.46,Americano,2025,February,27,17,High,Delhi
27-02-2025,53:13.1,card,140.02,Latte,2025,February,27,17,High,Kolkata
27-02-2025,17:29.0,card,242.34,Latte,2025,February,27,18,Premium,Kolkata
27-02-2025,38:40.9,card,25.98,Cappuccino,2025,February,27,18,Low,Mumbai
27-02-2025,40:01.8,card,165.6,Cocoa,2025,February,27,18,Premium,Pune
27-02-2025,40:52.0,card,27.79,Cocoa,2025,February,27,18,Low,Ahmedabad
27-02-2025,14:15.6,card,100.11,Latte,2025,February,27,19,High,Delhi
27-02-2025,02:07.2,card,202.92,Cappuccino,2025,February,27,20,Premium,Ahmedabad
28-02-2025,52:45.6,card,114.03,Americano with Milk,2025,February,28,6,High,Jaipur
28-02-2025,55:00.0,card,249.32,Americano with Milk,2025,February,28,6,Premium,Kolkata
28-02-2025,18:36.9,card,144.17,Cappuccino,2025,February,28,7,High,Hyderabad
28-02-2025,09:57.8,card,87.08,Espresso,2025,February,28,8,Medium,Jaipur
28-02-2025,02:38.1,card,62.83,Americano with Milk,2025,February,28,9,Medium,Jaipur
28-02-2025,44:28.1,card,94.12,Americano,2025,February,28,14,Medium,Mumbai
28-02-2025,45:22.0,card,99.41,Americano,2025,February,28,14,Medium,Bangalore
28-02-2025,47:52.3,card,26.49,Americano,2025,February,28,14,Low,Jaipur
28-02-2025,52:02.2,card,98.7,Latte,2025,February,28,14,Medium,Delhi
28-02-2025,19:18.7,card,121.42,Americano,2025,February,28,15,High,Chennai
28-02-2025,22:27.4,card,183.46,Cocoa,2025,February,28,16,Premium,Chennai
28-02-2025,30:06.7,card,167.62,Americano,2025,February,28,16,Premium,Delhi
28-02-2025,21:00.9,card,180.1,Latte,2025,February,28,17,Premium,Bangalore
28-02-2025,31:04.3,card,12.01,Americano with Milk,2025,February,28,17,Low,Bangalore
28-02-2025,32:16.6,card,62.24,Americano,2025,February,28,17,Medium,Mumbai
28-02-2025,33:49.1,card,168.8,Americano,2025,February,28,17,Premium,Kolkata
28-02-2025,53:49.5,card,126.16,Latte,2025,February,28,18,High,Ahmedabad
01-03-2025,31:45.7,card,11.28,Cappuccino,2025,March,1,10,Low,Bangalore
01-03-2025,24:04.5,card,203.08,Americano,2025,March,1,11,Premium,Hyderabad
01-03-2025,27:58.4,card,195.47,Americano,2025,March,1,11,Premium,Mumbai
01-03-2025,43:23.8,card,141.62,Latte,2025,March,1,14,High,Kochi
01-03-2025,02:31.5,card,25.95,Americano,2025,March,1,15,Low,Pune
01-03-2025,08:20.2,card,193.96,Americano with Milk,2025,March,1,15,Premium,Kochi
01-03-2025,42:13.0,card,150.09,Cappuccino,2025,March,1,16,Premium,Mumbai
01-03-2025,08:33.5,card,197.67,Americano,2025,March,1,17,Premium,Jaipur
02-03-2025,58:15.3,card,190.42,Cocoa,2025,March,2,9,Premium,Ahmedabad
02-03-2025,17:36.4,card,202.72,Latte,2025,March,2,12,Premium,Pune
02-03-2025,36:19.5,card,134.32,Americano with Milk,2025,March,2,13,High,Kochi
02-03-2025,22:17.5,card,43.68,Americano with Milk,2025,March,2,15,Low,Pune
02-03-2025,23:15.7,card,171.08,Americano,2025,March,2,15,Premium,Hyderabad
02-03-2025,24:45.2,card,158.91,Americano,2025,March,2,15,Premium,Hyderabad
03-03-2025,24:01.9,card,188.14,Cappuccino,2025,March,3,8,Premium,Hyderabad
03-03-2025,46:52.0,card,50.77,Cocoa,2025,March,3,9,Medium,Mumbai
03-03-2025,48:39.3,card,56.79,Latte,2025,March,3,9,Medium,Ahmedabad
03-03-2025,21:24.6,card,223.7,Hot Chocolate,2025,March,3,10,Premium,Mumbai
03-03-2025,24:46.7,card,189.99,Hot Chocolate,2025,March,3,10,Premium,Chennai
03-03-2025,58:08.1,card,227.97,Cappuccino,2025,March,3,12,Premium,Jaipur
03-03-2025,11:01.2,card,192.09,Latte,2025,March,3,15,Premium,Jaipur
03-03-2025,47:58.8,card,153.32,Americano,2025,March,3,15,Premium,Hyderabad
03-03-2025,14:50.5,card,166.99,Cocoa,2025,March,3,16,Premium,Chennai
03-03-2025,16:35.2,card,223.39,Latte,2025,March,3,16,Premium,Bangalore
03-03-2025,18:27.1,card,148.91,Latte,2025,March,3,16,High,Bangalore
03-03-2025,40:29.3,card,161.77,Cappuccino,2025,March,3,16,Premium,Hyderabad
03-03-2025,42:22.6,card,47.55,Cappuccino,2025,March,3,16,Low,Kochi
03-03-2025,52:11.6,card,123.74,Americano,2025,March,3,16,High,Mumbai
03-03-2025,28:42.8,card,181.94,Americano with Milk,2025,March,3,17,Premium,Hyderabad
03-03-2025,31:22.4,card,75.03,Americano,2025,March,3,17,Medium,Kolkata
03-03-2025,32:18.4,card,58.54,Hot Chocolate,2025,March,3,17,Medium,Pune
03-03-2025,32:58.8,card,85.32,Americano,2025,March,3,17,Medium,Jaipur
03-03-2025,57:32.7,card,67.96,Hot Chocolate,2025,March,3,17,Medium,Bangalore
03-03-2025,58:27.3,card,61.58,Hot Chocolate,2025,March,3,17,Medium,Delhi
03-03-2025,03:05.0,card,111.96,Americano with Milk,2025,March,3,18,High,Bangalore
03-03-2025,46:52.6,card,227.88,Latte,2025,March,3,18,Premium,Jaipur
04-03-2025,19:21.9,card,131.69,Cappuccino,2025,March,4,7,High,Pune
04-03-2025,31:55.4,card,55.1,Americano,2025,March,4,7,Medium,Jaipur
04-03-2025,51:45.3,card,28.47,Americano with Milk,2025,March,4,8,Low,Delhi
04-03-2025,09:31.9,card,177.08,Americano,2025,March,4,9,Premium,Hyderabad
04-03-2025,10:22.2,card,101.87,Americano,2025,March,4,9,High,Chennai
04-03-2025,58:37.2,card,207.24,Americano,2025,March,4,9,Premium,Delhi
04-03-2025,04:02.0,card,168.28,Americano with Milk,2025,March,4,11,Premium,Jaipur
04-03-2025,05:07.0,card,201.1,Americano,2025,March,4,11,Premium,Jaipur
04-03-2025,46:41.1,card,75.27,Americano,2025,March,4,11,Medium,Kolkata
04-03-2025,47:24.5,card,176.17,Americano,2025,March,4,11,Premium,Kolkata
04-03-2025,51:34.8,card,73.37,Americano,2025,March,4,11,Medium,Ahmedabad
04-03-2025,25:59.2,card,235.38,Cocoa,2025,March,4,12,Premium,Kolkata
04-03-2025,48:58.4,card,162.73,Americano,2025,March,4,16,Premium,Mumbai
04-03-2025,43:21.9,card,87.88,Cocoa,2025,March,4,18,Medium,Chennai
04-03-2025,10:09.5,card,74.68,Latte,2025,March,4,19,Medium,Pune
04-03-2025,09:00.6,card,55.82,Latte,2025,March,4,20,Medium,Delhi
05-03-2025,39:51.6,card,176.71,Americano with Milk,2025,March,5,8,Premium,Jaipur
05-03-2025,38:24.3,card,62.49,Americano,2025,March,5,9,Medium,Ahmedabad
05-03-2025,01:14.3,card,152.87,Americano,2025,March,5,10,Premium,Ahmedabad
05-03-2025,02:04.3,card,73.51,Americano,2025,March,5,10,Medium,Pune
05-03-2025,10:50.5,card,168.87,Cappuccino,2025,March,5,10,Premium,Chennai
05-03-2025,40:34.8,card,205.59,Americano with Milk,2025,March,5,10,Premium,Delhi
05-03-2025,08:31.6,card,196.73,Cappuccino,2025,March,5,11,Premium,Bangalore
05-03-2025,10:54.2,card,192.6,Cocoa,2025,March,5,11,Premium,Kolkata
05-03-2025,38:51.2,card,55.05,Americano,2025,March,5,11,Medium,Hyderabad
05-03-2025,41:22.4,card,31.21,Americano,2025,March,5,11,Low,Ahmedabad
05-03-2025,12:56.3,card,177.75,Americano,2025,March,5,12,Premium,Kolkata
05-03-2025,07:50.6,card,98.4,Latte,2025,March,5,15,Medium,Kolkata
05-03-2025,21:35.8,card,113.76,Latte,2025,March,5,15,High,Mumbai
05-03-2025,25:11.4,card,17.48,Hot Chocolate,2025,March,5,15,Low,Chennai
05-03-2025,09:57.0,card,72.3,Americano with Milk,2025,March,5,17,Medium,Hyderabad
05-03-2025,16:23.5,card,18.08,Espresso,2025,March,5,17,Low,Bangalore
05-03-2025,31:40.9,card,221,Latte,2025,March,5,17,Premium,Jaipur
05-03-2025,13:27.0,card,68.42,Cappuccino,2025,March,5,18,Medium,Mumbai
05-03-2025,02:56.8,card,143.76,Cocoa,2025,March,5,19,High,Kolkata
06-03-2025,33:39.3,card,19.36,Hot Chocolate,2025,March,6,9,Low,Kolkata
06-03-2025,35:52.9,card,170.04,Espresso,2025,March,6,9,Premium,Kochi
06-03-2025,48:04.9,card,87.53,Americano with Milk,2025,March,6,10,Medium,Hyderabad
06-03-2025,56:47.4,card,225.5,Americano,2025,March,6,10,Premium,Hyderabad
06-03-2025,57:35.0,card,223.15,Americano,2025,March,6,10,Premium,Kochi
06-03-2025,05:43.6,card,88.07,Americano,2025,March,6,11,Medium,Hyderabad
06-03-2025,17:38.0,card,226.23,Cappuccino,2025,March,6,11,Premium,Kolkata
06-03-2025,51:33.1,card,249.08,Latte,2025,March,6,13,Premium,Ahmedabad
06-03-2025,06:47.3,card,208.1,Americano with Milk,2025,March,6,16,Premium,Delhi
06-03-2025,49:11.2,card,212.77,Cocoa,2025,March,6,17,Premium,Kolkata
06-03-2025,27:11.7,card,69.76,Cappuccino,2025,March,6,18,Medium,Mumbai
06-03-2025,22:10.7,card,148.41,Americano with Milk,2025,March,6,19,High,Chennai
07-03-2025,05:42.3,card,26.14,Cappuccino,2025,March,7,7,Low,Kochi
07-03-2025,45:10.9,card,32.78,Americano,2025,March,7,8,Low,Bangalore
07-03-2025,46:03.8,card,249.73,Americano,2025,March,7,8,Premium,Jaipur
07-03-2025,02:40.8,card,88.39,Americano,2025,March,7,9,Medium,Bangalore
07-03-2025,09:57.9,card,189.56,Hot Chocolate,2025,March,7,10,Premium,Kolkata
07-03-2025,26:34.9,card,203.6,Americano with Milk,2025,March,7,10,Premium,Mumbai
07-03-2025,27:32.5,card,215.93,Americano with Milk,2025,March,7,10,Premium,Kolkata
07-03-2025,41:45.8,card,249.43,Cocoa,2025,March,7,10,Premium,Chennai
07-03-2025,50:59.5,card,67.96,Cocoa,2025,March,7,11,Medium,Ahmedabad
07-03-2025,03:46.2,card,19.68,Americano with Milk,2025,March,7,12,Low,Jaipur
07-03-2025,43:48.4,card,108.69,Hot Chocolate,2025,March,7,13,High,Chennai
07-03-2025,55:31.6,card,41.22,Americano,2025,March,7,13,Low,Kochi
07-03-2025,53:30.2,card,15.38,Cappuccino,2025,March,7,14,Low,Kochi
07-03-2025,09:04.3,card,96.5,Latte,2025,March,7,15,Medium,Kolkata
07-03-2025,52:53.0,card,198.1,Latte,2025,March,7,15,Premium,Mumbai
07-03-2025,10:29.3,card,145.88,Latte,2025,March,7,17,High,Chennai
07-03-2025,12:23.6,card,85.07,Hot Chocolate,2025,March,7,17,Medium,Pune
08-03-2025,23:44.5,card,167.04,Americano with Milk,2025,March,8,9,Premium,Mumbai
08-03-2025,41:52.9,card,65.68,Americano with Milk,2025,March,8,9,Medium,Ahmedabad
08-03-2025,54:13.6,card,13.45,Americano,2025,March,8,10,Low,Kochi
08-03-2025,19:45.6,card,193.44,Americano,2025,March,8,11,Premium,Kolkata
08-03-2025,20:32.4,card,159.7,Americano,2025,March,8,11,Premium,Hyderabad
08-03-2025,41:19.8,card,192.95,Americano with Milk,2025,March,8,12,Premium,Kochi
08-03-2025,45:05.3,card,19.35,Americano,2025,March,8,12,Low,Jaipur
08-03-2025,40:06.1,card,210.91,Cappuccino,2025,March,8,13,Premium,Delhi
09-03-2025,42:03.9,card,158.69,Espresso,2025,March,9,9,Premium,Hyderabad
09-03-2025,25:53.2,card,145.21,Americano with Milk,2025,March,9,11,High,Kolkata
09-03-2025,51:56.3,card,159.91,Cappuccino,2025,March,9,13,Premium,Pune
09-03-2025,18:30.1,card,217.46,Americano,2025,March,9,14,Premium,Hyderabad
09-03-2025,12:41.4,card,150.86,Cappuccino,2025,March,9,15,Premium,Jaipur
09-03-2025,39:07.1,card,149.43,Americano,2025,March,9,15,High,Mumbai
09-03-2025,52:39.3,card,247.76,Americano with Milk,2025,March,9,15,Premium,Pune
09-03-2025,53:40.4,card,191.62,Cocoa,2025,March,9,15,Premium,Kochi
10-03-2025,34:43.5,card,116.15,Americano,2025,March,10,8,High,Pune
10-03-2025,35:40.5,card,179.78,Latte,2025,March,10,8,Premium,Chennai
10-03-2025,06:27.6,card,103.42,Americano with Milk,2025,March,10,9,High,Jaipur
10-03-2025,19:28.9,card,64.93,Hot Chocolate,2025,March,10,9,Medium,Hyderabad
10-03-2025,50:54.1,card,153.24,Cocoa,2025,March,10,9,Premium,Chennai
10-03-2025,18:57.1,card,232.76,Hot Chocolate,2025,March,10,10,Premium,Pune
10-03-2025,36:14.8,card,232.99,Americano,2025,March,10,12,Premium,Chennai
10-03-2025,32:09.5,card,92.06,Americano,2025,March,10,15,Medium,Bangalore
